Optimization Iteration:    303, Training Accuracy:  99.2%, Validation Accuracy:  72.7% 
Optimization Iteration:    304, Training Accuracy:  99.6%, Validation Accuracy:  72.7% 
Optimization Iteration:    305, Training Accuracy:  98.4%, Validation Accuracy:  73.3% 
Optimization Iteration:    306, Training Accuracy:  99.6%, Validation Accuracy:  74.1% 
Optimization Iteration:    307, Training Accuracy:  99.2%, Validation Accuracy:  75.4% 
Optimization Iteration:    308, Training Accuracy:  98.8%, Validation Accuracy:  75.2% 
Optimization Iteration:    309, Training Accuracy:  99.6%, Validation Accuracy:  73.7% 
Optimization Iteration:    310, Training Accuracy:  99.2%, Validation Accuracy:  73.7% 
Optimization Iteration:    311, Training Accuracy:  99.6%, Validation Accuracy:  72.9% 
Optimization Iteration:    312, Training Accuracy:  99.2%, Validation Accuracy:  73.1% 
Optimization Iteration:    313, Training Accuracy:  98.4%, Validation Accuracy:  74.1% 
Optimization Iteration:    314, Training Accuracy:  99.2%, Validation Accuracy:  73.7% 
Optimization Iteration:    315, Training Accuracy:  99.2%, Validation Accuracy:  73.9% 
Optimization Iteration:    316, Training Accuracy:  99.6%, Validation Accuracy:  73.5% 
Optimization Iteration:    317, Training Accuracy:  98.4%, Validation Accuracy:  74.1% 
Optimization Iteration:    318, Training Accuracy:  98.8%, Validation Accuracy:  75.4% 
Optimization Iteration:    319, Training Accuracy:  99.2%, Validation Accuracy:  76.4% 
Optimization Iteration:    320, Training Accuracy:  98.8%, Validation Accuracy:  76.4% 
Optimization Iteration:    321, Training Accuracy:  99.2%, Validation Accuracy:  75.2% 
Optimization Iteration:    322, Training Accuracy: 100.0%, Validation Accuracy:  73.5% 
Optimization Iteration:    323, Training Accuracy:  99.6%, Validation Accuracy:  72.3% 
Optimization Iteration:    324, Training Accuracy:  98.8%, Validation Accuracy:  72.5% 
Optimization Iteration:    325, Training Accuracy:  99.2%, Validation Accuracy:  73.3% 
Optimization Iteration:    326, Training Accuracy:  99.2%, Validation Accuracy:  76.4% 
Optimization Iteration:    327, Training Accuracy:  99.6%, Validation Accuracy:  76.2% 
Optimization Iteration:    328, Training Accuracy:  99.2%, Validation Accuracy:  73.1% 
Optimization Iteration:    329, Training Accuracy:  98.8%, Validation Accuracy:  72.9% 
Optimization Iteration:    330, Training Accuracy: 100.0%, Validation Accuracy:  72.5% 
Optimization Iteration:    331, Training Accuracy: 100.0%, Validation Accuracy:  72.3% 
Optimization Iteration:    332, Training Accuracy:  99.6%, Validation Accuracy:  72.5% 
Optimization Iteration:    333, Training Accuracy:  99.6%, Validation Accuracy:  72.5% 
